trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.9, 'e': 0.8318592181943675}",35,0,-195.50857047098125,"{0: 23, 1: 1, 2: 6, 3: 2, 4: 3}",0
185,False,"{'a': 0.9, 'e': 0.8310273589761731}",20,0,-105.80601671670752,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
186,False,"{'a': 0.9, 'e': 0.8301963316171969}",20,0,-125.64154008447821,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
187,False,"{'a': 0.9, 'e': 0.8293661352855797}",30,7,-59.25308723520541,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 1}",1
188,False,"{'a': 0.9, 'e': 0.8285367691502941}",30,0,-149.77142831680996,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
189,False,"{'a': 0.9, 'e': 0.8277082323811439}",20,0,-122.74818284832395,"{0: 12, 1: 1, 2: 3, 3: 3, 4: 1}",0
190,False,"{'a': 0.9, 'e': 0.8268805241487627}",20,0,-92.7015422541728,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
191,False,"{'a': 0.9, 'e': 0.8260536436246139}",25,0,-176.82787760231207,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
192,False,"{'a': 0.9, 'e': 0.8252275899809893}",30,0,-143.1739636419375,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 3}",0
193,False,"{'a': 0.9, 'e': 0.8244023623910083}",30,0,-136.37154067824756,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
194,False,"{'a': 0.9, 'e': 0.8235779600286173}",20,4,-23.82733063599649,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 0}",1
195,False,"{'a': 0.9, 'e': 0.8227543820685886}",20,0,-63.84596910814897,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
196,False,"{'a': 0.9, 'e': 0.8219316276865201}",30,0,-53.41812610488782,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
197,False,"{'a': 0.9, 'e': 0.8211096960588335}",20,0,-73.97271080221,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
198,False,"{'a': 0.9, 'e': 0.8202885863627747}",25,0,-122.60932392817226,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
199,False,"{'a': 0.9, 'e': 0.819468297776412}",20,0,-259.21160263948275,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 6}",0
200,False,"{'a': 0.9, 'e': 0.8186488294786356}",35,7,14.844644714010318,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.9, 'e': 0.8178301806491569}",25,0,-122.9890694470047,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
202,False,"{'a': 0.9, 'e': 0.8170123504685077}",20,4,7.012922821735358,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.9, 'e': 0.8161953381180392}",35,12,-71.381926045552,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 1}",1
204,False,"{'a': 0.9, 'e': 0.8153791427799212}",25,0,-59.00335265085621,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
205,False,"{'a': 0.9, 'e': 0.8145637636371413}",20,0,-98.99250310230796,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
206,False,"{'a': 0.9, 'e': 0.8137491998735041}",20,0,-86.80704892997655,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
207,False,"{'a': 0.9, 'e': 0.8129354506736306}",20,0,-147.2021111214098,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
208,False,"{'a': 0.9, 'e': 0.812122515222957}",25,0,-123.56838187995436,"{0: 12, 1: 7, 2: 3, 3: 2, 4: 1}",0
209,False,"{'a': 0.9, 'e': 0.8113103927077341}",25,11,-66.2811940193919,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
210,False,"{'a': 0.9, 'e': 0.8104990823150263}",25,0,-81.80231726840661,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
211,False,"{'a': 0.9, 'e': 0.8096885832327113}",20,0,-81.78881884069418,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
212,False,"{'a': 0.9, 'e': 0.8088788946494786}",20,0,-78.13000990236226,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
213,False,"{'a': 0.9, 'e': 0.8080700157548292}",20,5,-14.66556980820427,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
214,False,"{'a': 0.9, 'e': 0.8072619457390743}",25,0,-131.17102359048158,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
215,False,"{'a': 0.9, 'e': 0.8064546837933352}",20,0,-52.1120384903946,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
216,False,"{'a': 0.9, 'e': 0.8056482291095419}",25,6,-49.84448406467073,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
217,False,"{'a': 0.9, 'e': 0.8048425808804324}",25,0,-49.37447030105276,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
218,False,"{'a': 0.9, 'e': 0.8040377382995519}",20,0,-91.33117255175421,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
219,False,"{'a': 0.9, 'e': 0.8032337005612523}",25,7,-50.396844121387836,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 0}",1
220,False,"{'a': 0.9, 'e': 0.8024304668606911}",30,0,0.26381905575307796,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
221,False,"{'a': 0.9, 'e': 0.8016280363938304}",20,0,-70.17639272975734,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
222,False,"{'a': 0.9, 'e': 0.8008264083574366}",30,0,-97.61663574954656,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
223,False,"{'a': 0.9, 'e': 0.8000255819490791}",20,0,-92.28287638529793,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
224,False,"{'a': 0.9, 'e': 0.79922555636713}",20,0,-189.1556347138647,"{0: 10, 1: 3, 2: 1, 3: 3, 4: 3}",0
225,False,"{'a': 0.9, 'e': 0.798426330810763}",30,0,-189.1580008953398,"{0: 18, 1: 3, 2: 4, 3: 2, 4: 3}",0
226,False,"{'a': 0.9, 'e': 0.7976279044799521}",30,0,-115.533687363263,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
227,False,"{'a': 0.9, 'e': 0.7968302765754722}",20,15,-4.704401469222556,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
228,False,"{'a': 0.9, 'e': 0.7960334462988967}",20,3,-62.05209508901293,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 0}",1
229,False,"{'a': 0.9, 'e': 0.7952374128525979}",20,0,7.1014618230264706,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
230,False,"{'a': 0.9, 'e': 0.7944421754397453}",30,0,-115.8357523575076,"{0: 18, 1: 6, 2: 3, 3: 2, 4: 1}",0
231,False,"{'a': 0.9, 'e': 0.7936477332643055}",30,0,-30.10209013441236,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0
232,False,"{'a': 0.9, 'e': 0.7928540855310412}",25,0,-122.3145012922132,"{0: 11, 1: 4, 2: 9, 3: 1, 4: 0}",0
233,False,"{'a': 0.9, 'e': 0.7920612314455101}",20,0,-168.68422921238067,"{0: 7, 1: 1, 2: 9, 3: 2, 4: 1}",0
234,False,"{'a': 0.9, 'e': 0.7912691702140646}",30,15,-97.28896111387463,"{0: 9, 1: 0, 2: 3, 3: 2, 4: 1}",1
235,False,"{'a': 0.9, 'e': 0.7904779010438505}",20,0,-37.3200781980911,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
236,False,"{'a': 0.9, 'e': 0.7896874231428067}",25,0,-93.14086118791062,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
237,False,"{'a': 0.9, 'e': 0.7888977357196639}",30,4,-124.61185352086746,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 3}",1
238,False,"{'a': 0.9, 'e': 0.7881088379839443}",20,0,-156.94649644574676,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
239,False,"{'a': 0.9, 'e': 0.7873207291459603}",25,0,-62.01530624463327,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
240,False,"{'a': 0.9, 'e': 0.7865334084168143}",20,0,-50.658142855765014,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
241,False,"{'a': 0.9, 'e': 0.7857468750083976}",30,17,-20.31694918032722,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
242,False,"{'a': 0.9, 'e': 0.7849611281333891}",25,0,-41.502968394819796,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
243,False,"{'a': 0.9, 'e': 0.7841761670052557}",20,0,-161.8664238170452,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
244,False,"{'a': 0.9, 'e': 0.7833919908382505}",20,0,-52.365343734613624,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
245,False,"{'a': 0.9, 'e': 0.7826085988474122}",25,0,-109.68946050622564,"{0: 15, 1: 2, 2: 4, 3: 4, 4: 0}",0
246,False,"{'a': 0.9, 'e': 0.7818259902485648}",25,9,-95.57189931901934,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 2}",1
247,False,"{'a': 0.9, 'e': 0.7810441642583162}",30,0,-162.7297059155511,"{0: 15, 1: 4, 2: 8, 3: 2, 4: 1}",0
248,False,"{'a': 0.9, 'e': 0.780263120094058}",25,0,3.4379521352661406,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
249,False,"{'a': 0.9, 'e': 0.7794828569739639}",20,0,-91.27486951380084,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
250,False,"{'a': 0.9, 'e': 0.7787033741169899}",20,0,-39.564717942663776,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
251,False,"{'a': 0.9, 'e': 0.7779246707428729}",35,0,-139.7129732376019,"{0: 24, 1: 3, 2: 5, 3: 1, 4: 2}",0
252,False,"{'a': 0.9, 'e': 0.7771467460721301}",30,0,-46.80433085517744,"{0: 22, 1: 4, 2: 3, 3: 1, 4: 0}",0
253,False,"{'a': 0.9, 'e': 0.7763695993260579}",35,0,-108.33454192350992,"{0: 25, 1: 5, 2: 2, 3: 1, 4: 2}",0
254,False,"{'a': 0.9, 'e': 0.7755932297267318}",35,0,-142.03133801653405,"{0: 25, 1: 3, 2: 4, 3: 0, 4: 3}",0
255,False,"{'a': 0.9, 'e': 0.7748176364970051}",25,4,-42.46205062544819,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 0}",1
256,False,"{'a': 0.9, 'e': 0.7740428188605081}",30,0,-312.8285399647156,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 7}",0
257,False,"{'a': 0.9, 'e': 0.7732687760416476}",35,0,-176.90621756561117,"{0: 22, 1: 3, 2: 7, 3: 0, 4: 3}",0
258,False,"{'a': 0.9, 'e': 0.7724955072656059}",25,0,-96.26258157735518,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
259,False,"{'a': 0.9, 'e': 0.7717230117583403}",20,0,-79.33270913791698,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
260,False,"{'a': 0.9, 'e': 0.770951288746582}",20,0,-106.77130233400953,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
261,False,"{'a': 0.9, 'e': 0.7701803374578354}",25,0,-99.49945293554202,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
262,False,"{'a': 0.9, 'e': 0.7694101571203776}",20,0,-29.871265034892126,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
263,False,"{'a': 0.9, 'e': 0.7686407469632572}",25,0,-169.43623481840365,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
264,False,"{'a': 0.9, 'e': 0.767872106216294}",25,0,-134.92305528745027,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
265,False,"{'a': 0.9, 'e': 0.7671042341100777}",20,0,-54.925496331086066,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
266,False,"{'a': 0.9, 'e': 0.7663371298759676}",20,0,-31.958208803961405,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
267,False,"{'a': 0.9, 'e': 0.7655707927460916}",20,0,-118.39712727903104,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
268,False,"{'a': 0.9, 'e': 0.7648052219533455}",20,0,-135.87324633660796,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
269,False,"{'a': 0.9, 'e': 0.7640404167313922}",20,0,-26.093037704557627,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
270,False,"{'a': 0.9, 'e': 0.7632763763146607}",25,0,-59.20831315660265,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
271,False,"{'a': 0.9, 'e': 0.7625130999383462}",20,0,-59.96019546802681,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
272,False,"{'a': 0.9, 'e': 0.7617505868384078}",20,0,-62.781344630236624,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
273,False,"{'a': 0.9, 'e': 0.7609888362515693}",20,0,-59.33254368144808,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
274,False,"{'a': 0.9, 'e': 0.7602278474153178}",30,2,-67.3508517216125,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 1}",1
275,False,"{'a': 0.9, 'e': 0.7594676195679024}",25,0,-127.50502467358056,"{0: 17, 1: 3, 2: 1, 3: 2, 4: 2}",0
276,False,"{'a': 0.9, 'e': 0.7587081519483346}",35,0,-29.58656976487163,"{0: 28, 1: 4, 2: 2, 3: 1, 4: 0}",0
277,False,"{'a': 0.9, 'e': 0.7579494437963862}",25,0,-81.59614840786244,"{0: 18, 1: 3, 2: 1, 3: 2, 4: 1}",0
278,False,"{'a': 0.9, 'e': 0.7571914943525898}",35,0,-144.83581640689832,"{0: 20, 1: 4, 2: 9, 3: 1, 4: 1}",0
279,False,"{'a': 0.9, 'e': 0.7564343028582373}",25,0,-88.68141302039218,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
280,False,"{'a': 0.9, 'e': 0.755677868555379}",20,10,-101.95148684419108,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 2}",1
281,False,"{'a': 0.9, 'e': 0.7549221906868236}",20,0,-19.68144823436651,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
282,False,"{'a': 0.9, 'e': 0.7541672684961368}",20,3,4.7401227915156126,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
283,False,"{'a': 0.9, 'e': 0.7534131012276407}",20,0,-94.20519203483639,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
284,False,"{'a': 0.9, 'e': 0.752659688126413}",20,11,-47.75138828836048,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
285,False,"{'a': 0.9, 'e': 0.7519070284382866}",30,0,-61.99581194609687,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
286,False,"{'a': 0.9, 'e': 0.7511551214098483}",20,2,-12.283586865307774,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
287,False,"{'a': 0.9, 'e': 0.7504039662884385}",35,22,14.659607591148603,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.9, 'e': 0.7496535623221501}",20,0,-35.449411630987456,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
289,False,"{'a': 0.9, 'e': 0.7489039087598279}",30,0,0.4447791156319423,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
290,False,"{'a': 0.9, 'e': 0.7481550048510681}",20,5,-48.67721455217409,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
291,False,"{'a': 0.9, 'e': 0.747406849846217}",20,0,-103.0090970244475,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
292,False,"{'a': 0.9, 'e': 0.7466594429963708}",30,0,-94.54652751307547,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
293,False,"{'a': 0.9, 'e': 0.7459127835533744}",20,0,-19.69463398034732,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
294,False,"{'a': 0.9, 'e': 0.745166870769821}",25,19,-3.6708983195339018,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.9, 'e': 0.7444217038990513}",30,0,-91.01302726978102,"{0: 18, 1: 5, 2: 4, 3: 3, 4: 0}",1
296,False,"{'a': 0.9, 'e': 0.7436772821951522}",25,0,-101.82623652049388,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
297,False,"{'a': 0.9, 'e': 0.742933604912957}",35,0,-53.7063351096363,"{0: 29, 1: 2, 2: 2, 3: 1, 4: 1}",0
298,False,"{'a': 0.9, 'e': 0.7421906713080441}",20,0,-55.885653757533724,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
299,False,"{'a': 0.9, 'e': 0.741448480636736}",25,3,-83.22905990788904,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 1}",1
300,False,"{'a': 0.9, 'e': 0.7407070321560992}",25,0,-33.8616889997154,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
301,False,"{'a': 0.9, 'e': 0.7399663251239432}",30,0,-115.36611320694266,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 3}",0
302,False,"{'a': 0.9, 'e': 0.7392263587988193}",25,0,-92.34002685622781,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
303,False,"{'a': 0.9, 'e': 0.7384871324400204}",20,0,-145.81051275650773,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
304,False,"{'a': 0.9, 'e': 0.7377486453075804}",25,0,-56.72680517192182,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
305,False,"{'a': 0.9, 'e': 0.7370108966622728}",25,13,-86.52003768873072,"{0: 7, 1: 1, 2: 1, 3: 2, 4: 1}",1
306,False,"{'a': 0.9, 'e': 0.7362738857656105}",20,0,-57.33861586302334,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
307,False,"{'a': 0.9, 'e': 0.7355376118798449}",25,0,-60.666073839479374,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
308,False,"{'a': 0.9, 'e': 0.7348020742679651}",25,0,-153.87670723029302,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
309,False,"{'a': 0.9, 'e': 0.734067272193697}",20,13,-1.3012989972646052,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.9, 'e': 0.7333332049215034}",20,6,-27.130182075556263,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
311,False,"{'a': 0.9, 'e': 0.7325998717165819}",20,0,-97.94082038246061,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
312,False,"{'a': 0.9, 'e': 0.7318672718448653}",20,0,-85.88563035940979,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
313,False,"{'a': 0.9, 'e': 0.7311354045730205}",35,16,-37.495049217433355,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
314,False,"{'a': 0.9, 'e': 0.7304042691684475}",25,8,19.248666653279,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
315,False,"{'a': 0.9, 'e': 0.729673864899279}",25,0,-24.241676101599705,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
316,False,"{'a': 0.9, 'e': 0.7289441910343797}",25,0,-91.43129122053226,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
317,False,"{'a': 0.9, 'e': 0.7282152468433454}",30,0,-89.446672745355,"{0: 24, 1: 0, 2: 2, 3: 3, 4: 1}",0
318,False,"{'a': 0.9, 'e': 0.727487031596502}",20,0,-24.459805168378903,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",1
319,False,"{'a': 0.9, 'e': 0.7267595445649054}",20,0,-62.85977822026828,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
320,False,"{'a': 0.9, 'e': 0.7260327850203406}",25,3,-36.47462963353829,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
321,False,"{'a': 0.9, 'e': 0.7253067522353203}",20,0,-53.47220577709684,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
322,False,"{'a': 0.9, 'e': 0.7245814454830849}",35,0,-128.73362319074297,"{0: 22, 1: 7, 2: 4, 3: 0, 4: 2}",0
323,False,"{'a': 0.9, 'e': 0.7238568640376019}",30,21,-38.3193398170978,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
324,False,"{'a': 0.9, 'e': 0.7231330071735642}",30,0,-155.16362419405414,"{0: 19, 1: 1, 2: 7, 3: 1, 4: 2}",1
325,False,"{'a': 0.9, 'e': 0.7224098741663907}",20,0,-12.284954676907812,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
326,False,"{'a': 0.9, 'e': 0.7216874642922243}",30,0,-38.42564210251546,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
327,False,"{'a': 0.9, 'e': 0.7209657768279321}",20,0,-68.9009200082732,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
328,False,"{'a': 0.9, 'e': 0.720244811051104}",25,1,-99.14541988240408,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 2}",1
329,False,"{'a': 0.9, 'e': 0.719524566240053}",20,0,-89.70925230696108,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
330,False,"{'a': 0.9, 'e': 0.718805041673813}",25,0,-53.6423185795889,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
331,False,"{'a': 0.9, 'e': 0.7180862366321391}",30,18,-9.845498102271236,"{0: 8, 1: 4, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.9, 'e': 0.717368150395507}",20,0,-79.58874711055729,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
333,False,"{'a': 0.9, 'e': 0.7166507822451115}",35,10,-3.9524732358266403,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",1
334,False,"{'a': 0.9, 'e': 0.7159341314628663}",20,0,-94.34882002230725,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
335,False,"{'a': 0.9, 'e': 0.7152181973314035}",20,0,-0.17903181748695995,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
336,False,"{'a': 0.9, 'e': 0.7145029791340721}",20,0,-88.3784569748572,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
337,False,"{'a': 0.9, 'e': 0.713788476154938}",25,16,-13.97092994408105,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
338,False,"{'a': 0.9, 'e': 0.7130746876787831}",20,0,-50.292551408725906,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
339,False,"{'a': 0.9, 'e': 0.7123616129911043}",30,0,-136.80940082076893,"{0: 19, 1: 1, 2: 8, 3: 0, 4: 2}",0
340,False,"{'a': 0.9, 'e': 0.7116492513781132}",20,5,-13.51525085821785,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
341,False,"{'a': 0.9, 'e': 0.7109376021267351}",25,0,-63.121927464256196,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
342,False,"{'a': 0.9, 'e': 0.7102266645246084}",30,8,7.080351685392386,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
343,False,"{'a': 0.9, 'e': 0.7095164378600838}",20,8,-54.80992223119139,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
344,False,"{'a': 0.9, 'e': 0.7088069214222237}",25,0,-22.484156639241228,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
345,False,"{'a': 0.9, 'e': 0.7080981145008014}",25,0,-24.70442119502477,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
346,False,"{'a': 0.9, 'e': 0.7073900163863006}",20,5,-58.80141315033239,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
347,False,"{'a': 0.9, 'e': 0.7066826263699143}",35,0,-194.5432204625613,"{0: 22, 1: 0, 2: 9, 3: 1, 4: 3}",1
348,False,"{'a': 0.9, 'e': 0.7059759437435444}",25,17,13.116694232503468,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.9, 'e': 0.7052699677998009}",25,0,-111.55144896373793,"{0: 15, 1: 0, 2: 9, 3: 0, 4: 1}",0
350,False,"{'a': 0.9, 'e': 0.704564697832001}",20,0,-69.72081882187605,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
351,False,"{'a': 0.9, 'e': 0.7038601331341691}",35,0,-183.9723355936756,"{0: 20, 1: 6, 2: 4, 3: 3, 4: 2}",0
352,False,"{'a': 0.9, 'e': 0.7031562730010349}",20,3,0.4676970759157486,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
353,False,"{'a': 0.9, 'e': 0.7024531167280339}",20,0,-178.5191096376788,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 3}",0
354,False,"{'a': 0.9, 'e': 0.7017506636113058}",20,0,-7.058338572229495,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
355,False,"{'a': 0.9, 'e': 0.7010489129476946}",25,14,-6.674294240443656,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
356,False,"{'a': 0.9, 'e': 0.7003478640347468}",20,15,2.798445467031475,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.9, 'e': 0.6996475161707121}",20,0,-10.500737920607266,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
358,False,"{'a': 0.9, 'e': 0.6989478686545414}",25,0,-69.06088751725304,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
359,False,"{'a': 0.9, 'e': 0.6982489207858869}",20,0,-66.44440790265499,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
360,False,"{'a': 0.9, 'e': 0.6975506718651009}",25,0,-127.2262302666468,"{0: 14, 1: 7, 2: 1, 3: 1, 4: 2}",0
361,False,"{'a': 0.9, 'e': 0.6968531211932358}",20,0,-104.71506941475019,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
362,False,"{'a': 0.9, 'e': 0.6961562680720426}",20,0,-62.76331830826808,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
363,False,"{'a': 0.9, 'e': 0.6954601118039706}",30,0,-114.11798626779681,"{0: 21, 1: 3, 2: 2, 3: 3, 4: 1}",0
364,False,"{'a': 0.9, 'e': 0.6947646516921666}",25,0,-132.4227351078582,"{0: 18, 1: 1, 2: 1, 3: 3, 4: 2}",0
365,False,"{'a': 0.9, 'e': 0.6940698870404745}",20,0,-148.97056203253936,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
366,False,"{'a': 0.9, 'e': 0.693375817153434}",20,0,-138.49552632744098,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
367,False,"{'a': 0.9, 'e': 0.6926824413362805}",30,4,-83.223016480595,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 1}",1
